name,price,quantity,product_id
Printer,620.65,99,3573
Fan,314.77,72,3574
Mirror,108.47,89,3575
Washer,825.91,13,3576
Oven,669.15,81,3577
Chair,617.86,24,3578
Table,150.75,22,3579
Heater,383.6,76,3580
Laptop,877.87,96,3581
Lamp,171.67,78,3582
Fridge,57.42,28,3583
Oven,199.24,37,3584
Phone,257.68,54,3585
Bed,785.81,79,3586
Printer,651.66,67,3587
Heater,27.17,11,3588
Fridge,27.12,37,3589
Oven,571.23,87,3590
TV,636.96,41,3591
Fan,134.17,60,3592
Fan,614.36,73,3593
TV,247.95,40,3594
Heater,343.35,94,3595
Phone,414.74,93,3596
Oven,125.03,20,3597
Chair,963.46,21,3598
TV,974.03,93,3599
Fridge,450.55,6,3600
Fridge,264.89,45,3601
Table,959.01,90,3602
Mirror,819.88,50,3603
Heater,726.99,77,3604
Printer,467.19,54,3605
Laptop,416.47,86,3606
Washer,781.56,97,3607
Speaker,524.42,52,3608
TV,663.98,4,3609
Oven,570.53,51,3610
Monitor,715.06,92,3611
Fridge,103.16,94,3612
Oven,383.84,10,3613
Camera,175.42,34,3614
Heater,249.62,72,3615
Oven,208.82,49,3616
Dryer,508.29,4,3617
Oven,28.8,28,3618
Computer,964.33,2,3619
Fridge,523.77,87,3620
Lamp,62.05,31,3621
Bed,685.23,27,3622
Laptop,276.2,2,3623
Table,115.7,28,3624
Fridge,832.0,56,3625
Fridge,205.93,64,3626
Monitor,113.71,74,3627
Computer,66.34,73,3628
Mirror,731.27,54,3629
Bed,658.72,32,3630
Speaker,18.12,30,3631
Phone,229.27,24,3632
Phone,707.64,75,3633
Lamp,160.62,22,3634
Fan,580.98,67,3635
Heater,221.02,3,3636
TV,454.74,78,3637
Camera,868.75,27,3638
Phone,309.57,82,3639
Camera,689.11,63,3640
Washer,443.9,99,3641
Dryer,105.19,13,3642
Camera,367.03,61,3643
Fridge,842.87,58,3644
Monitor,973.32,31,3645
Bed,846.63,44,3646
Camera,170.61,6,3647
Washer,352.05,15,3648
Speaker,832.88,22,3649
Bed,558.36,30,3650
Computer,778.42,64,3651
Printer,780.01,54,3652
Camera,80.38,14,3653
Lamp,348.98,94,3654
Lamp,484.23,50,3655
Washer,945.77,68,3656
Oven,899.25,60,3657
Printer,428.8,24,3658
Washer,104.71,26,3659
Phone,410.5,33,3660
Bed,540.54,2,3661
Speaker,905.35,52,3662
Laptop,301.93,17,3663
Microwave,315.78,79,3664
Phone,630.91,5,3665
TV,510.14,97,3666
Microwave,203.91,9,3667
Oven,153.28,87,3668
Chair,494.6,6,3669
Fridge,781.6,65,3670
Phone,781.04,86,3671
Oven,976.05,58,3672
Laptop,388.89,14,3673
Printer,398.07,64,3674
Camera,11.8,63,3675
Dryer,831.62,33,3676
Mirror,650.16,88,3677
Dryer,772.22,53,3678
Fridge,475.92,87,3679
Oven,920.99,29,3680
Chair,38.82,13,3681
Speaker,124.13,11,3682
Camera,382.26,40,3683
Camera,94.25,20,3684
Printer,97.01,76,3685
Camera,571.2,98,3686
Fridge,223.96,22,3687
Heater,630.27,29,3688
Fridge,930.11,23,3689
Mirror,825.64,32,3690
Computer,255.95,7,3691
Mirror,98.77,6,3692
Mirror,950.69,27,3693
Speaker,994.55,58,3694
Bed,380.75,94,3695
Lamp,466.07,20,3696
Monitor,153.88,86,3697
Oven,713.08,44,3698
Washer,427.62,14,3699
Dryer,804.98,96,3700
Computer,581.52,15,3701
Camera,52.36,12,3702
TV,341.6,73,3703
Speaker,810.51,38,3704
Phone,691.23,85,3705
Heater,636.21,18,3706
Chair,675.78,19,3707
Chair,608.99,53,3708
Computer,644.71,98,3709
Monitor,624.22,17,3710
Lamp,538.09,48,3711
Table,760.17,93,3712
Lamp,375.8,84,3713
Computer,480.49,96,3714
TV,407.44,31,3715
Monitor,217.12,66,3716
Phone,328.67,19,3717
Camera,64.46,49,3718
Bed,332.27,56,3719
Phone,396.68,61,3720
Laptop,102.45,36,3721
Laptop,228.25,25,3722
TV,257.05,82,3723
Laptop,235.2,88,3724
Mirror,356.72,72,3725
Laptop,153.43,79,3726
Lamp,734.19,13,3727
Phone,349.23,74,3728
Lamp,131.14,21,3729
Chair,597.66,49,3730
TV,187.85,7,3731
Chair,67.48,81,3732
Fridge,171.66,20,3733
Monitor,425.79,98,3734
Oven,696.57,16,3735
Washer,645.09,18,3736
Laptop,15.15,99,3737
Computer,795.36,94,3738
Oven,342.33,63,3739
Bed,682.92,59,3740
Speaker,42.35,88,3741
Fan,399.85,13,3742
Heater,29.41,51,3743
Lamp,818.18,8,3744
Chair,195.1,24,3745
Bed,677.8,21,3746
TV,284.3,68,3747
Monitor,144.0,57,3748
Phone,930.99,39,3749
Table,599.07,6,3750
Table,891.72,46,3751
Heater,313.53,41,3752
Dryer,831.54,1,3753
Lamp,942.27,46,3754
Camera,401.23,26,3755
Fan,905.09,46,3756
Bed,341.73,62,3757
Table,331.35,54,3758
Washer,995.78,36,3759
Heater,952.89,12,3760
Printer,236.33,78,3761
Oven,838.83,15,3762
Speaker,349.03,36,3763
Heater,979.45,25,3764
TV,851.32,37,3765
Mirror,905.87,24,3766
Lamp,577.94,19,3767
Dryer,301.21,91,3768
Dryer,205.55,22,3769
Heater,532.59,14,3770
Printer,674.8,66,3771
Table,744.37,99,3772
Chair,178.68,88,3773
Heater,540.53,45,3774
Chair,441.75,87,3775
Mirror,216.14,14,3776
Computer,557.43,47,3777
Table,283.15,65,3778
Bed,539.7,95,3779
Microwave,208.11,19,3780
Microwave,900.94,59,3781
Fan,344.72,41,3782
Chair,614.23,59,3783
Bed,130.71,8,3784
Camera,633.72,39,3785
Mirror,279.32,90,3786
Fridge,956.97,11,3787
Dryer,400.21,99,3788
Speaker,611.33,56,3789
Table,223.66,91,3790
Laptop,862.86,52,3791
Phone,806.29,44,3792
Heater,253.18,27,3793
Computer,911.94,72,3794
Mirror,49.75,31,3795
Oven,755.05,47,3796
Dryer,463.29,56,3797
Bed,837.1,80,3798
Phone,470.83,42,3799
Washer,74.93,85,3800
Fridge,234.28,97,3801
Camera,994.43,25,3802
Monitor,340.84,35,3803
Heater,168.7,60,3804
Bed,807.77,43,3805
Chair,54.62,8,3806
Heater,75.74,97,3807
Dryer,304.54,25,3808
Fan,56.93,16,3809
Dryer,995.76,62,3810
Bed,694.22,44,3811
Phone,524.39,40,3812
Laptop,807.11,19,3813
Speaker,665.86,81,3814
Microwave,181.53,64,3815
Camera,227.44,46,3816
Microwave,869.02,37,3817
Computer,343.59,75,3818
Fan,453.16,95,3819
Washer,397.22,61,3820
Printer,61.51,39,3821
Table,707.53,83,3822
Printer,544.67,76,3823
Mirror,679.38,32,3824
Fan,285.45,21,3825
Printer,412.84,15,3826
Printer,200.72,40,3827
Fridge,425.49,70,3828
Mirror,656.96,23,3829
Printer,945.24,13,3830
Printer,666.82,86,3831
Oven,529.91,83,3832
Speaker,422.2,66,3833
Fridge,114.49,39,3834
Phone,482.3,24,3835
Microwave,163.56,19,3836
Speaker,586.37,28,3837
Speaker,732.94,49,3838
Microwave,947.03,53,3839
Washer,303.88,53,3840
Dryer,402.94,30,3841
Camera,191.12,24,3842
Lamp,879.16,69,3843
Oven,825.84,21,3844
Computer,777.21,48,3845
Phone,66.72,76,3846
Phone,561.15,63,3847
Lamp,242.66,6,3848
Chair,128.49,48,3849
Bed,783.8,3,3850
Heater,219.47,86,3851
Fan,505.8,20,3852
Printer,530.84,30,3853
Speaker,221.15,97,3854
Fan,497.34,18,3855
Heater,62.29,50,3856
Table,10.07,58,3857
Heater,881.52,79,3858
Bed,421.43,98,3859
Dryer,908.35,63,3860
Phone,501.34,86,3861
Printer,436.8,11,3862
Printer,302.95,20,3863
Bed,90.87,81,3864
Lamp,316.6,63,3865
Laptop,612.39,29,3866
Mirror,765.16,39,3867
TV,545.42,17,3868
Oven,760.67,41,3869
Microwave,166.17,3,3870
Chair,587.41,13,3871
Camera,883.78,67,3872
Washer,225.78,17,3873
Microwave,235.39,86,3874
Bed,750.95,40,3875
Lamp,813.94,10,3876
Monitor,255.57,26,3877
Phone,338.25,49,3878
Bed,635.45,79,3879
Speaker,404.45,78,3880
Bed,627.77,51,3881
Lamp,501.47,47,3882
Mirror,775.91,10,3883
Mirror,847.43,63,3884
Fridge,865.19,91,3885
Speaker,615.41,84,3886
Dryer,616.46,8,3887
Phone,455.15,78,3888
Mirror,37.34,14,3889
Fridge,306.19,27,3890
Lamp,73.06,67,3891
Phone,443.41,77,3892
Mirror,850.99,11,3893
Microwave,600.83,56,3894
Chair,678.78,2,3895
Heater,196.13,72,3896
Computer,269.33,50,3897
Monitor,171.5,14,3898
Computer,844.26,85,3899
Fridge,287.51,78,3900
Phone,566.7,44,3901
Printer,149.72,98,3902
Laptop,132.75,88,3903
Mirror,354.11,51,3904
Oven,337.05,93,3905
Lamp,335.56,36,3906
Dryer,604.92,56,3907
Fan,322.83,53,3908
Chair,771.05,27,3909
Fridge,99.76,16,3910
Table,331.54,42,3911
Fan,672.5,50,3912
Lamp,606.9,26,3913
Fan,128.32,97,3914
Printer,445.08,93,3915
Bed,316.13,10,3916
Table,635.55,44,3917
Speaker,138.57,66,3918
Heater,673.86,42,3919
Camera,469.19,18,3920
Speaker,282.14,37,3921
Fridge,749.97,32,3922
Printer,196.03,9,3923
Bed,160.72,76,3924
Fridge,25.2,76,3925
Chair,862.69,48,3926
TV,497.44,82,3927
Dryer,521.55,62,3928
Oven,123.61,52,3929
Camera,116.7,70,3930
Fan,340.45,66,3931
Dryer,521.07,79,3932
Camera,703.86,9,3933
Camera,504.28,3,3934
Speaker,833.24,81,3935
TV,383.62,20,3936
Dryer,37.81,57,3937
Chair,431.89,22,3938
Printer,94.15,48,3939
Fridge,328.83,49,3940
Washer,985.3,96,3941
Laptop,858.78,74,3942
Computer,244.09,71,3943
Chair,382.2,33,3944
Heater,436.85,66,3945
Microwave,766.23,44,3946
Fridge,43.12,52,3947
Table,48.24,94,3948
Camera,125.95,29,3949
Lamp,632.04,95,3950
Printer,420.4,71,3951
Oven,850.44,98,3952
Microwave,291.22,65,3953
Speaker,494.36,58,3954
Speaker,709.72,54,3955
Dryer,549.75,21,3956
Printer,323.63,62,3957
Washer,161.02,98,3958
Phone,545.2,66,3959
Fridge,150.73,83,3960
Monitor,939.91,80,3961
Mirror,544.49,58,3962
TV,183.17,19,3963
Speaker,723.44,34,3964
Heater,112.51,67,3965
Table,773.93,2,3966
Mirror,462.72,92,3967
Phone,141.34,80,3968
Fan,46.84,5,3969
Fan,993.44,36,3970
Computer,281.62,76,3971
Table,952.73,4,3972
Fridge,506.82,12,3973
Computer,507.99,92,3974
Fan,100.16,95,3975
Speaker,951.2,54,3976
TV,735.57,42,3977
Monitor,523.54,31,3978
Washer,129.05,15,3979
Table,183.92,15,3980
Printer,437.84,49,3981
Mirror,368.64,8,3982
Fan,562.56,91,3983
Oven,85.58,82,3984
Camera,49.94,97,3985
Washer,515.99,93,3986
Table,38.22,55,3987
Heater,68.96,96,3988
Laptop,382.58,98,3989
Laptop,71.16,67,3990
Computer,391.61,13,3991
Oven,249.33,55,3992
TV,195.89,45,3993
Fridge,410.63,47,3994
Chair,128.7,69,3995
Computer,356.14,28,3996
Chair,440.52,83,3997
Laptop,831.7,87,3998
Dryer,933.48,32,3999
Dryer,315.26,45,4000
Computer,299.72,93,4001
Phone,570.85,1,4002
Dryer,146.04,11,4003
Heater,356.22,74,4004
Chair,62.68,23,4005
Bed,385.28,58,4006
Mirror,123.01,7,4007
Table,566.19,81,4008
TV,645.18,53,4009
Phone,987.22,83,4010
Oven,203.19,37,4011
Washer,215.13,72,4012
Heater,947.95,77,4013
Laptop,865.99,44,4014
Oven,619.89,3,4015
Mirror,842.99,6,4016
Table,217.6,41,4017
Washer,875.29,98,4018
Computer,868.63,50,4019
Lamp,255.63,12,4020
Camera,513.29,64,4021
Microwave,930.48,11,4022
Monitor,682.36,11,4023
TV,663.91,41,4024
Computer,564.17,36,4025
Washer,276.14,13,4026
Heater,978.63,42,4027
Monitor,453.03,56,4028
Table,318.34,36,4029
Computer,731.29,76,4030
Oven,611.63,92,4031
Table,348.82,17,4032
Printer,310.75,1,4033
Printer,222.36,29,4034
Lamp,87.7,49,4035
Fridge,629.45,77,4036
TV,510.64,24,4037
Chair,242.5,39,4038
Printer,64.57,35,4039
Heater,28.71,2,4040
Monitor,741.11,59,4041
Speaker,196.37,57,4042
Fan,273.98,47,4043
Table,23.97,4,4044
Computer,159.13,41,4045
TV,875.7,13,4046
Speaker,249.64,22,4047
Mirror,954.42,65,4048
Dryer,172.7,60,4049
Camera,260.73,20,4050
Dryer,869.03,97,4051
Camera,432.34,46,4052
Laptop,275.15,1,4053
Washer,695.89,19,4054
Oven,60.72,64,4055
Phone,891.7,56,4056
Oven,843.15,82,4057
Speaker,94.94,26,4058
Bed,800.63,50,4059
Speaker,961.56,6,4060
Heater,497.15,9,4061
Oven,572.47,67,4062
Monitor,683.0,72,4063
Washer,274.06,59,4064
Fan,653.16,34,4065
Bed,480.12,23,4066
Computer,411.49,10,4067
Lamp,903.77,84,4068
Chair,799.92,55,4069
Fan,935.26,99,4070
Mirror,838.29,83,4071
Table,51.39,70,4072
Table,610.46,72,4073
Fridge,700.66,83,4074
Laptop,668.21,10,4075
Fridge,279.24,81,4076
Fridge,431.37,2,4077
Camera,48.64,95,4078
Fridge,103.15,90,4079
Microwave,564.91,38,4080
Printer,586.59,57,4081
Mirror,209.22,62,4082
Table,453.72,55,4083
Laptop,477.36,78,4084
Lamp,21.22,90,4085
Camera,151.1,32,4086
Monitor,628.06,69,4087
Microwave,992.89,99,4088
Camera,653.89,73,4089
Laptop,129.01,1,4090
Speaker,823.23,12,4091
Heater,437.22,18,4092
Monitor,92.86,42,4093
Dryer,603.83,40,4094
Speaker,235.77,54,4095
Bed,422.61,12,4096
Lamp,325.11,94,4097
Printer,646.43,34,4098
Dryer,436.72,62,4099
Bed,112.94,38,4100
Oven,223.52,48,4101
Microwave,505.44,18,4102
Printer,791.29,39,4103
Table,19.65,90,4104
Camera,616.3,71,4105
Washer,124.72,43,4106
Speaker,608.01,41,4107
Printer,838.44,87,4108
Mirror,236.2,3,4109
Dryer,500.56,37,4110
Microwave,776.31,19,4111
Laptop,183.82,93,4112
Monitor,161.04,67,4113
Fridge,906.0,2,4114
TV,697.7,83,4115
Washer,739.21,19,4116
Fan,845.53,3,4117
Mirror,544.03,21,4118
Computer,493.52,80,4119
Printer,560.69,28,4120
Dryer,719.85,59,4121
Phone,397.03,88,4122
Printer,104.22,74,4123
Fan,144.24,52,4124
Table,974.16,85,4125
Fridge,61.2,73,4126
Phone,714.5,27,4127
Lamp,944.24,69,4128
Oven,137.97,36,4129
Dryer,725.04,10,4130
Oven,309.43,11,4131
Microwave,244.6,25,4132
TV,854.1,42,4133
Computer,910.26,83,4134
Heater,353.58,82,4135
Heater,636.32,27,4136
Heater,184.18,36,4137
Lamp,791.86,21,4138
Lamp,882.43,89,4139
Laptop,325.49,42,4140
Phone,656.44,68,4141
Computer,877.65,32,4142
Monitor,25.22,31,4143
Camera,857.18,58,4144
Phone,576.39,70,4145
Washer,419.88,23,4146
Chair,527.39,94,4147
Table,825.82,55,4148
Monitor,724.91,57,4149
Chair,506.25,94,4150
Fan,492.78,56,4151
Fan,900.27,6,4152
Lamp,240.02,56,4153
Washer,104.74,46,4154
Oven,681.85,45,4155
Camera,705.19,77,4156
Microwave,572.7,49,4157
Oven,269.91,45,4158
Heater,302.99,73,4159
Fridge,620.87,79,4160
Washer,280.23,53,4161
Phone,504.63,19,4162
Heater,338.75,94,4163
Fan,515.33,39,4164
Microwave,237.07,27,4165
Fan,206.08,83,4166
Phone,736.66,11,4167
Phone,391.87,90,4168
Mirror,240.24,3,4169
Phone,859.84,56,4170
Oven,407.68,95,4171
Chair,124.71,99,4172
Fridge,710.97,26,4173
Camera,287.17,7,4174
Bed,569.59,35,4175
Dryer,627.46,68,4176
Phone,962.95,13,4177
Printer,199.19,17,4178
Washer,291.33,21,4179
Speaker,932.9,34,4180
Computer,721.11,76,4181
Bed,454.84,29,4182
Microwave,737.43,90,4183
Fridge,419.25,20,4184
Laptop,415.95,93,4185
Phone,164.85,43,4186
Washer,526.83,55,4187
Heater,270.04,31,4188
Laptop,637.26,53,4189
Oven,404.62,76,4190
Phone,855.18,77,4191
Camera,773.65,33,4192
Printer,156.45,28,4193
Fridge,595.18,45,4194
Phone,716.6,48,4195
Table,519.3,47,4196
Printer,122.81,82,4197
Speaker,508.21,79,4198
Lamp,438.57,68,4199
Computer,332.5,57,4200
Heater,586.71,66,4201
Printer,331.62,79,4202
TV,243.2,38,4203
Fridge,738.54,68,4204
Computer,221.24,27,4205
Bed,807.24,38,4206
Table,979.37,81,4207
TV,446.83,25,4208
Microwave,814.27,72,4209
Fridge,176.68,75,4210
Oven,799.33,62,4211
Mirror,962.84,92,4212
Laptop,521.85,83,4213
Camera,263.16,72,4214
Washer,169.22,79,4215
Washer,917.46,12,4216
TV,331.33,98,4217
TV,502.03,41,4218
Washer,439.1,76,4219
Camera,440.86,80,4220
Heater,767.61,14,4221
Heater,935.81,15,4222
TV,640.41,3,4223
Laptop,957.57,16,4224
Heater,198.54,14,4225
Printer,568.3,42,4226
Heater,688.65,11,4227
Lamp,717.83,33,4228
Phone,758.29,40,4229
Oven,339.82,40,4230
Mirror,883.37,22,4231
Dryer,140.39,47,4232
Printer,285.75,22,4233
Chair,474.03,86,4234
Heater,596.08,54,4235
Printer,302.33,85,4236
Laptop,908.75,77,4237
Computer,457.33,80,4238
Monitor,109.33,61,4239
Washer,820.86,68,4240
Printer,965.8,77,4241
Bed,352.86,6,4242
Lamp,559.1,43,4243
Monitor,587.24,39,4244
Camera,803.6,25,4245
Microwave,160.32,32,4246
Table,842.84,84,4247
Table,724.39,92,4248
Laptop,44.57,17,4249
Computer,571.25,76,4250
Phone,37.75,25,4251
Mirror,501.48,84,4252
Camera,603.42,47,4253
Heater,638.53,21,4254
TV,927.61,41,4255
Dryer,304.09,6,4256
Laptop,846.12,11,4257
Microwave,457.7,23,4258
TV,670.27,31,4259
Microwave,809.86,40,4260
Chair,726.8,43,4261
Microwave,797.55,82,4262
Lamp,639.71,4,4263
Computer,802.77,49,4264
Speaker,909.92,38,4265
Chair,905.37,36,4266
Camera,334.61,67,4267
Microwave,972.25,5,4268
Heater,67.09,57,4269
Microwave,620.24,21,4270
Microwave,500.27,50,4271
Phone,238.17,62,4272
Printer,539.8,21,4273
Monitor,75.3,94,4274
Monitor,558.18,80,4275
Chair,855.92,45,4276
Microwave,149.56,83,4277
Monitor,332.1,45,4278
Dryer,634.81,37,4279
Microwave,365.71,66,4280
TV,420.85,13,4281
Lamp,345.07,65,4282
Washer,487.84,10,4283
Monitor,379.46,15,4284
Heater,152.81,63,4285
Oven,206.82,99,4286
Heater,88.45,79,4287
Bed,472.98,48,4288
Fan,846.95,60,4289
Washer,99.65,9,4290
Bed,662.14,54,4291
Fridge,426.02,6,4292
Microwave,872.67,43,4293
Printer,369.68,34,4294
Speaker,697.5,6,4295
Fan,405.12,36,4296
Camera,546.53,8,4297
Table,777.2,37,4298
Phone,968.18,60,4299
Fridge,143.54,20,4300
Mirror,533.81,99,4301
Microwave,140.95,80,4302
Mirror,40.2,30,4303
Computer,750.47,49,4304
Mirror,983.44,88,4305
Heater,599.45,52,4306
TV,81.71,94,4307
Camera,71.11,91,4308
Heater,321.4,72,4309
TV,387.08,87,4310
Computer,13.83,51,4311
Microwave,844.26,86,4312
Fan,473.89,6,4313
Camera,995.75,30,4314
Computer,885.31,29,4315
Camera,505.77,87,4316
Monitor,630.79,2,4317
Fridge,321.41,69,4318
Fan,310.32,51,4319
TV,138.9,87,4320
Camera,549.95,69,4321
Microwave,90.85,13,4322
Speaker,452.39,76,4323
Phone,328.51,40,4324
Chair,792.63,95,4325
Mirror,387.63,24,4326
Heater,902.48,15,4327
Laptop,197.64,30,4328
Laptop,931.24,63,4329
Fridge,597.35,47,4330
Phone,129.04,92,4331
Bed,507.13,60,4332
Fan,275.24,10,4333
Fridge,751.55,95,4334
Fridge,654.8,72,4335
TV,72.11,78,4336
Monitor,423.37,31,4337
Speaker,888.26,18,4338
Printer,413.75,68,4339
TV,746.19,79,4340
Computer,122.25,63,4341
Camera,868.25,89,4342
Table,507.41,17,4343
Printer,948.1,32,4344
Table,541.95,1,4345
Bed,771.53,37,4346
Printer,972.39,38,4347
Bed,732.05,7,4348
Printer,581.5,11,4349
TV,373.04,69,4350
Monitor,52.1,94,4351
Microwave,438.22,50,4352
Phone,418.36,88,4353
Printer,824.83,1,4354
TV,197.36,57,4355
Dryer,745.22,93,4356
Phone,47.19,93,4357
Fridge,887.5,11,4358
Fridge,671.26,56,4359
Heater,428.22,3,4360
Camera,272.85,29,4361
Speaker,192.56,85,4362
Phone,589.79,98,4363
Mirror,416.14,70,4364
Monitor,745.59,12,4365
Fridge,907.71,61,4366
Table,302.7,18,4367
Speaker,653.4,64,4368
Oven,428.49,52,4369
Printer,52.31,76,4370
Camera,619.28,51,4371
Bed,370.07,88,4372
Computer,23.59,83,4373
Microwave,477.56,16,4374
Dryer,100.75,41,4375
Chair,631.89,6,4376
Table,531.23,99,4377
Fan,505.35,19,4378
Lamp,937.51,62,4379
Lamp,881.62,55,4380
Washer,716.79,69,4381
Phone,581.77,21,4382
Phone,259.85,3,4383
Monitor,18.08,20,4384
Speaker,128.44,3,4385
TV,327.09,48,4386
Mirror,204.76,95,4387
Laptop,574.3,98,4388
Heater,539.6,64,4389
Printer,395.89,10,4390
TV,802.54,12,4391
Phone,733.85,7,4392
Dryer,691.0,52,4393
Oven,507.65,79,4394
TV,53.01,19,4395
Oven,433.75,70,4396
Fan,504.19,93,4397
Printer,453.37,61,4398
Washer,14.43,97,4399
Fan,655.9,3,4400
Bed,264.82,38,4401
Heater,54.21,36,4402
Laptop,508.43,68,4403
Washer,921.34,75,4404
Lamp,39.15,92,4405
Bed,23.6,94,4406
Table,591.87,68,4407
Fan,547.56,64,4408
Heater,25.55,94,4409
Lamp,112.04,69,4410
Oven,838.03,34,4411
Laptop,458.11,93,4412
Washer,133.14,72,4413
Mirror,164.36,65,4414
Computer,615.31,44,4415
Chair,335.38,12,4416
Heater,35.45,52,4417
Fridge,639.66,12,4418
Printer,42.03,87,4419
Washer,119.18,57,4420
Dryer,167.18,37,4421
Oven,151.85,12,4422
Table,763.95,84,4423
TV,102.51,15,4424
Table,157.16,24,4425
Chair,452.55,83,4426
Mirror,148.68,31,4427
Dryer,749.47,99,4428
Oven,492.87,2,4429
Oven,880.85,38,4430
Lamp,47.73,80,4431
Fan,856.65,43,4432
Mirror,162.27,44,4433
Fan,926.38,58,4434
Fridge,332.78,33,4435
Dryer,515.68,32,4436
Table,33.46,84,4437
Phone,731.85,80,4438
Lamp,221.63,10,4439
Microwave,917.45,8,4440
Monitor,665.17,41,4441
Speaker,290.78,92,4442
TV,268.3,4,4443
Chair,178.77,61,4444
Monitor,803.85,92,4445
Camera,444.09,20,4446
Chair,284.18,24,4447
Fridge,953.29,42,4448
Microwave,804.22,52,4449
Mirror,590.44,68,4450
Lamp,804.42,14,4451
Lamp,128.93,5,4452
Chair,675.44,18,4453
TV,330.91,9,4454
Table,690.63,59,4455
Microwave,962.04,23,4456
Computer,782.56,5,4457
Computer,569.9,69,4458
Camera,748.08,37,4459
Computer,473.65,50,4460
Fan,287.15,64,4461
Microwave,50.23,88,4462
Laptop,680.43,86,4463
Washer,151.17,26,4464
Computer,464.75,28,4465
Laptop,670.09,38,4466
Laptop,892.38,74,4467
Phone,613.27,55,4468
Phone,225.55,58,4469
Table,479.32,44,4470
Microwave,670.94,1,4471
Laptop,203.36,27,4472
Microwave,734.85,72,4473
Speaker,766.19,21,4474
Laptop,527.3,1,4475
Microwave,860.21,27,4476
Mirror,232.49,84,4477
Washer,542.36,21,4478
Monitor,895.22,6,4479
Oven,707.11,70,4480
Heater,808.81,99,4481
Speaker,229.87,21,4482
Speaker,577.05,22,4483
Laptop,330.8,93,4484
Chair,662.33,21,4485
Phone,527.38,46,4486
Oven,629.23,45,4487
Lamp,621.49,5,4488
Heater,739.07,94,4489
Phone,800.89,65,4490
Printer,71.26,55,4491
Lamp,948.89,37,4492
Mirror,412.38,72,4493
Microwave,178.4,25,4494
Mirror,922.76,99,4495
Dryer,786.15,82,4496
Washer,426.15,34,4497
Chair,603.92,68,4498
TV,233.94,65,4499
Microwave,419.0,41,4500
Camera,406.93,79,4501
Lamp,756.5,7,4502
Oven,437.41,23,4503
Lamp,757.32,70,4504
Speaker,792.18,69,4505
Printer,391.76,31,4506
Mirror,445.66,84,4507
Printer,525.51,16,4508
Computer,13.48,59,4509
Dryer,203.1,90,4510
Chair,848.67,98,4511
Lamp,763.33,22,4512
Oven,86.38,44,4513
Washer,638.55,63,4514
Chair,30.53,79,4515
Mirror,538.86,51,4516
Fan,169.87,66,4517
Computer,854.92,65,4518
Chair,618.67,60,4519
Microwave,73.34,13,4520
Mirror,644.84,54,4521
Fridge,893.28,69,4522
Microwave,736.37,49,4523
Monitor,124.05,71,4524
Dryer,668.44,45,4525
Microwave,614.6,78,4526
Bed,635.04,56,4527
Phone,797.21,96,4528
Lamp,311.37,31,4529
Fan,361.91,72,4530
Dryer,209.8,60,4531
Fan,462.6,23,4532
Laptop,415.74,19,4533
Chair,93.26,74,4534
Speaker,250.18,28,4535
Speaker,128.73,19,4536
Bed,558.96,23,4537
Computer,195.39,83,4538
Laptop,332.35,45,4539
Table,818.88,50,4540
Fridge,576.13,6,4541
Table,524.39,52,4542
Monitor,944.92,49,4543
Heater,442.98,28,4544
Monitor,884.8,3,4545
Speaker,582.08,79,4546
Fan,411.28,49,4547
Heater,352.61,90,4548
Oven,904.34,66,4549
Bed,569.59,32,4550
Camera,259.2,22,4551
Heater,524.27,97,4552
Computer,257.27,72,4553
Monitor,248.26,47,4554
Fan,137.85,58,4555
Computer,692.42,75,4556
Speaker,783.23,10,4557
Computer,330.38,49,4558
Mirror,415.2,55,4559
Laptop,795.14,28,4560
Camera,26.14,33,4561
Dryer,339.5,15,4562
Speaker,314.52,98,4563
Phone,548.02,8,4564
Microwave,895.92,38,4565
Washer,50.11,16,4566
Phone,844.34,83,4567
Microwave,561.56,78,4568
Monitor,591.79,99,4569
Monitor,957.4,16,4570
Camera,137.0,88,4571
Laptop,283.88,32,4572
Dryer,237.75,43,4573
Camera,474.15,52,4574
Dryer,584.03,16,4575
Heater,730.58,59,4576
Bed,62.51,39,4577
Computer,431.87,36,4578
Monitor,925.03,11,4579
Speaker,467.97,42,4580
Lamp,819.45,88,4581
Mirror,120.86,68,4582
Chair,296.78,46,4583
Computer,738.04,42,4584
Printer,625.14,3,4585
Microwave,448.72,61,4586
Oven,672.22,19,4587
Table,773.26,78,4588
Heater,898.53,28,4589
Printer,445.95,65,4590
Camera,646.18,24,4591
Mirror,387.65,23,4592
Microwave,927.78,80,4593
Fan,485.88,23,4594
Fridge,416.42,62,4595
Phone,940.08,14,4596
Speaker,11.94,83,4597
Laptop,338.65,25,4598
Table,839.82,97,4599
Heater,456.93,38,4600
Camera,354.9,94,4601
Bed,591.94,93,4602
Lamp,410.63,90,4603
Lamp,336.21,70,4604
Speaker,273.31,40,4605
Speaker,319.92,61,4606
Monitor,924.92,63,4607
Computer,960.08,48,4608
Heater,107.84,81,4609
Table,738.06,36,4610
Fridge,661.19,93,4611
TV,634.66,8,4612
Dryer,42.51,3,4613
Lamp,280.72,89,4614
Dryer,748.64,96,4615
Phone,500.85,10,4616
TV,33.65,44,4617
Table,531.25,50,4618
Monitor,849.33,41,4619
Phone,879.64,57,4620
Bed,899.64,86,4621
Printer,532.06,53,4622
Table,472.3,67,4623
